Id;Date_naissance;Sexe;Job;Emploi_actuel;Logement;Duree_Residence;Proprietaire;Telephone;Historique_credit;Nb_credit_existants;Compte_courant;Compte_cheque;Motif_credit;Montant_credit;Duree_credit_en_mois;Garants;Autres_acomptes;Typologie_client
131;12/08/1994;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Car (new);8487;48;0;;Bon client
132;30/04/1989;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Accord de construction;1;Au moins un retard de paiement;1;< 0EUR;< 100 EUR;Education;6887;36;0;;Mauvais client
133;14/11/1991;Homme;Non qualifie;< 1 an;Proprietaire;3;Accord de construction;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Mobilier /equipements;2708;15;0;;Bon client
134;15/03/1971;Homme;Qualifie/fonctionnaire;1-4 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Mobilier /equipements;1984;18;0;;Bon client
135;01/03/1997;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;4;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Radio/Television;10144;60;0;;Bon client
136;04/01/1980;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Bien immobilier;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Radio/Television;1240;12;0;;Bon client
137;12/06/1991;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Au moins un retard de paiement;2;Pas de compte courant;>=1000 EUR;Car (used);8613;27;0;;Bon client
138;25/08/1952;Homme;Non qualifie;1-4 ans;Proprietaire;3;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;500-1000 EUR;Radio/Television;766;12;0;;Mauvais client
139;25/10/1983;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Bien immobilier;1;Compte critique / Autres credits (autre banque);3;0-200 EUR;Compte cheque inconnu;Radio/Television;2728;15;1;Banque;Bon client
140;02/03/1974;Femme;Non qualifie;1-4 ans;Location;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;1881;12;0;;Bon client
141;13/05/1991;Homme;Sans emploi;< 1 an;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;>=200 EUR;>=1000 EUR;Car (new);709;6;0;;Bon client
142;13/04/1988;Femme;Tres qualifie/independants;< 1 an;Proprietaire;1;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;4795;36;0;;Bon client
143;11/11/1991;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;3416;27;0;;Bon client
144;20/02/1996;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;2462;18;0;;Mauvais client
145;25/10/1995;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;4;Accord de construction;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Mobilier /equipements;2288;21;0;;Bon client
146;08/08/1988;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Affaires;3566;48;0;;Bon client
147;25/02/1979;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (new);860;6;0;;Bon client
148;26/01/1967;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;100-500 EUR;Car (new);682;12;0;;Bon client
149;30/03/1990;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Mobilier /equipements;5371;36;1;;Bon client
150;06/11/1972;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;>=1000 EUR;Radio/Television;1582;18;0;;Bon client
151;19/10/1976;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Radio/Television;1346;6;0;;Bon client
152;10/02/1980;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1924;10;0;;Bon client
153;10/08/1994;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;5848;36;0;;Bon client
154;02/08/1989;Femme;Qualifie/fonctionnaire;>=7 ans;Location;4;Inconnu/Pas de propriete;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;>=1000 EUR;Car (used);7758;24;0;;Bon client
155;09/05/1982;Homme;Tres qualifie/independants;4 a 7 ans;Location;4;Voiture ou autre;1;Au moins un retard de paiement;1;0-200 EUR;100-500 EUR;Affaires;6967;24;0;Aucun;Bon client
156;22/08/1998;Femme;Qualifie/fonctionnaire;1-4 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;1282;12;0;;Mauvais client
157;07/06/1970;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;< 0EUR;100-500 EUR;Reparation;1288;9;1;;Bon client
158;18/06/1973;Homme;Non qualifie;>=7 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Autres;339;12;0;;Bon client
159;01/02/1980;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Voiture ou autre;1;Pas de credit/credit rembourse;2;0-200 EUR;100-500 EUR;Car (new);3512;24;0;;Bon client
160;24/06/1984;Homme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Radio/Television;1898;6;0;Aucun;Bon client
161;19/04/1982;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;100-500 EUR;Radio/Television;2872;24;0;;Bon client
162;03/04/1988;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (new);1055;18;0;;Bon client
163;22/09/1982;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Accord de construction;1;Pas de credit/credit rembourse;2;Pas de compte courant;500-1000 EUR;Appareils menagers;1262;15;0;;Bon client
164;11/04/1948;Homme;Tres qualifie/independants;Sans emploi;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);7308;10;0;;Bon client
165;02/03/1982;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (new);909;36;0;Aucun;Bon client
166;02/05/1986;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Mobilier /equipements;2978;6;0;;Bon client
167;24/12/1985;Femme;Qualifie/fonctionnaire;Sans emploi;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;1131;18;0;;Mauvais client
168;28/07/1998;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;>=1000 EUR;Mobilier /equipements;1577;11;0;;Bon client
169;11/03/1993;Femme;Qualifie/fonctionnaire;4 a 7 ans;Location;4;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Mobilier /equipements;3972;24;0;;Bon client
170;23/11/1987;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);2;0-200 EUR;< 100 EUR;Affaires;1935;24;0;;Mauvais client
171;02/03/1985;Homme;Qualifie/fonctionnaire;>=7 ans;Location;3;Voiture ou autre;0;Pas de credit/credit rembourse;2;< 0EUR;< 100 EUR;Car (new);950;15;0;Aucun;Mauvais client
172;27/04/1992;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Mobilier /equipements;763;12;0;Aucun;Bon client
173;28/07/1984;Femme;Tres qualifie/independants;Sans emploi;Proprietaire;2;Accord de construction;1;Au moins un retard de paiement;1;0-200 EUR;< 100 EUR;Mobilier /equipements;2064;24;0;;Mauvais client
174;13/08/1985;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;1414;8;1;;Bon client
175;07/11/1992;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;0;Au moins un retard de paiement;2;< 0EUR;< 100 EUR;Education;3414;21;0;;Mauvais client
176;14/01/1965;Femme;Tres qualifie/independants;Sans emploi;Proprietaire;1;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (used);7485;30;0;;Mauvais client
177;14/02/1976;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;2577;12;0;;Bon client
178;27/04/1966;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;< 0EUR;500-1000 EUR;Radio/Television;338;6;0;Banque;Bon client
179;26/05/1987;Homme;Tres qualifie/independants;4 a 7 ans;Location;2;Voiture ou autre;1;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Radio/Television;1963;12;0;;Bon client
180;23/09/1953;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (new);571;21;0;;Bon client
181;16/07/1990;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Voiture ou autre;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Affaires;9572;36;0;;Mauvais client
182;24/09/1988;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;2;Bien immobilier;1;Au moins un retard de paiement;2;0-200 EUR;< 100 EUR;Affaires;4455;36;0;;Mauvais client
183;13/05/1978;Homme;Non qualifie;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;2;< 0EUR;Compte cheque inconnu;Car (new);1647;21;0;;Mauvais client
184;03/05/1968;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;>=1000 EUR;Mobilier /equipements;3777;24;0;;Bon client
185;06/02/1982;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Car (new);884;18;0;;Mauvais client
186;11/09/1987;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;1360;15;0;;Bon client
187;27/05/1944;Femme;Tres qualifie/independants;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (used);5129;9;0;;Mauvais client
188;04/12/1950;Homme;Sans emploi;Sans emploi;Logement gratuit;3;Voiture ou autre;1;Compte critique / Autres credits (autre banque);3;0-200 EUR;< 100 EUR;Car (new);1175;16;0;;Bon client
189;12/03/1998;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;100-500 EUR;Radio/Television;674;12;0;;Mauvais client
190;03/07/1985;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Mobilier /equipements;3244;18;0;;Bon client
191;17/09/1964;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;3;Accord de construction;1;Pas de credit/credit rembourse;3;Pas de compte courant;>=1000 EUR;Affaires;4591;24;0;;Mauvais client
192;25/07/1984;Homme;Non qualifie;4 a 7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Affaires;3844;48;0;;Mauvais client
193;05/09/1982;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Affaires;3915;27;0;;Mauvais client
194;13/03/1989;Homme;Qualifie/fonctionnaire;4 a 7 ans;Location;2;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;2108;6;0;;Bon client
195;24/03/1997;Homme;Qualifie/fonctionnaire;1-4 ans;Location;4;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Radio/Television;3031;45;1;;Mauvais client
196;04/03/1984;Femme;Tres qualifie/independants;>=7 ans;Proprietaire;3;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;0-200 EUR;< 100 EUR;Education;1501;9;0;;Mauvais client
197;20/05/1990;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;1382;6;0;Aucun;Bon client
198;20/06/1991;Femme;Qualifie/fonctionnaire;< 1 an;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;4;0-200 EUR;100-500 EUR;Mobilier /equipements;951;12;0;;Mauvais client
199;03/01/1982;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Car (used);2760;24;0;;Bon client
200;10/08/1978;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;3;Inconnu/Pas de propriete;1;Au moins un retard de paiement;1;0-200 EUR;< 100 EUR;Mobilier /equipements;4297;18;0;;Mauvais client
201;06/03/1966;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;500-1000 EUR;Education;936;9;0;;Bon client
202;12/07/1991;Homme;Non qualifie;1-4 ans;Proprietaire;3;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);1168;12;0;;Bon client
203;15/11/1992;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;4;Voiture ou autre;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Affaires;5117;27;0;;Bon client
204;13/12/1997;Homme;Qualifie/fonctionnaire;4 a 7 ans;Location;4;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Autres;902;12;0;;Mauvais client
205;16/04/1980;Homme;Non qualifie;>=7 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (new);1495;12;0;Banque;Bon client
206;16/10/1980;Homme;Tres qualifie/independants;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);3;< 0EUR;< 100 EUR;Car (used);10623;30;0;;Bon client
207;26/11/1975;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);3;Pas de compte courant;< 100 EUR;Mobilier /equipements;1935;12;0;;Bon client
208;22/03/1992;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Accord de construction;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Appareils menagers;1424;12;0;;Bon client
209;19/06/1997;Homme;Non qualifie;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Affaires;6568;24;0;;Bon client
210;12/04/1963;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;>=1000 EUR;Car (used);1413;12;0;;Bon client
211;13/08/1985;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Radio/Television;3074;9;0;;Bon client
212;30/01/1973;Femme;Non qualifie;>=7 ans;Proprietaire;4;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;3835;36;0;;Bon client
213;10/11/1968;Homme;Qualifie/fonctionnaire;Sans emploi;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;2;< 0EUR;< 100 EUR;Affaires;5293;27;0;;Mauvais client
214;23/03/1952;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Bien immobilier;1;Au moins un retard de paiement;1;>=200 EUR;< 100 EUR;Affaires;1908;30;0;;Mauvais client
215;27/12/1967;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;Compte cheque inconnu;Radio/Television;3342;36;0;;Bon client
216;08/11/1979;Femme;Non qualifie;4 a 7 ans;Proprietaire;3;Accord de construction;0;Compte critique / Autres credits (autre banque);2;0-200 EUR;Compte cheque inconnu;Autres;932;6;0;;Bon client
217;07/11/1987;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Affaires;3104;18;0;Banque;Bon client
218;27/04/1995;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;1;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;3913;36;0;;Bon client
219;05/02/1994;Homme;Non qualifie;1-4 ans;Location;2;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;3021;24;0;;Bon client
220;11/04/1954;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);1364;10;0;;Bon client
221;15/12/1992;Homme;Non qualifie;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;625;12;1;;Bon client
222;24/10/1995;Femme;Qualifie/fonctionnaire;1-4 ans;Location;4;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;Compte cheque inconnu;Education;1200;12;0;;Bon client
223;25/11/1988;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Radio/Television;707;12;0;;Bon client
224;19/10/1986;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Bien immobilier;1;Au moins un retard de paiement;2;Pas de compte courant;Compte cheque inconnu;Affaires;2978;24;0;;Bon client
225;04/10/1988;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (used);4657;15;0;;Bon client
226;15/03/1991;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Reparation;2613;36;0;;Bon client
227;11/02/1991;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;2;0-200 EUR;>=1000 EUR;Radio/Television;10961;48;1;;Mauvais client
228;19/06/1965;Homme;Tres qualifie/independants;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;7865;12;0;;Mauvais client
229;09/03/1996;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1478;9;0;;Mauvais client
230;25/05/1996;Homme;Qualifie/fonctionnaire;< 1 an;Logement gratuit;1;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;3149;24;0;Aucun;Bon client
231;14/05/1992;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;4210;36;0;;Mauvais client
232;26/07/1967;Homme;Non qualifie;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (new);2507;9;0;;Bon client
233;08/01/1983;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Radio/Television;2141;12;0;;Bon client
234;03/03/1993;Homme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;866;18;1;;Bon client
235;14/08/1976;Homme;Non qualifie;4 a 7 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);3;Pas de compte courant;< 100 EUR;Radio/Television;1544;4;0;;Bon client
236;25/06/1988;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;1823;24;0;;Mauvais client
237;14/02/1995;Homme;Sans emploi;Sans emploi;Proprietaire;2;Accord de construction;1;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Car (new);14555;6;0;;Mauvais client
238;26/06/1957;Homme;Non qualifie;>=7 ans;Location;2;Voiture ou autre;0;Pas de credit/credit rembourse;2;0-200 EUR;100-500 EUR;Affaires;2767;21;0;;Mauvais client
